FECHA_DESEMBOLSO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,MONTO_BBP_SOSTENIBLE,GRADO_BONO_SOSTENIBLE,FECHA_CORTE
20220727,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,202101.60,71553.50,180.00,9.18,289845.00,16200.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,113600.00,15400.00,240.00,9.66,154000.00,25000.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,123925.00,12075.00,180.00,7.50,161000.00,25000.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,87700.00,48300.00,120.00,7.99,161000.00,25000.00,3,20230525
20220701,CALLAO,CALLAO,CALLAO,070101,CONTINENTAL,BANCO,157016.00,20224.00,240.00,8.60,202240.00,25000.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,166300.00,35000.00,180.00,7.35,226300.00,25000.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,72190.00,11000.00,240.00,7.35,109990.00,26800.00,3,20230525
20220701,AREQUIPA,AREQUIPA,YURA,040128,CONTINENTAL,BANCO,96500.00,13700.00,216.00,8.50,137000.00,26800.00,2,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,112000.00,24000.00,180.00,8.25,161000.00,25000.00,3,20230525
20220701,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,91792.00,29198.00,180.00,9.40,145990.00,25000.00,1,20230525
20220701,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,156666.20,45414.60,240.00,9.12,227073.00,25000.00,2,20230525
20220701,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,113599.10,15399.90,240.00,9.67,153999.00,25000.00,1,20230525
20220701,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,106391.00,14599.00,120.00,9.52,145990.00,25000.00,1,20230525
20220701,PUNO,SAN ROMAN,JULIACA,211101,CMAC HUANCAYO,CMAC,20000.00,161000.00,60.00,11.89,206000.00,25000.00,2,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,113141.00,15349.00,120.00,7.35,153490.00,25000.00,3,20230525
20220701,AREQUIPA,AREQUIPA,YURA,040128,CONTINENTAL,BANCO,168890.00,21600.00,240.00,7.90,215490.00,25000.00,2,20230525
20220701,LIMA,LIMA,PUEBLO LIBRE,150121,CONTINENTAL,BANCO,148326.84,19258.54,300.00,8.90,192585.38,25000.00,2,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,165710.00,21190.00,240.00,7.35,211900.00,25000.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,59190.00,24000.00,300.00,7.35,109990.00,26800.00,3,20230525
20220705,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,71480.00,10920.00,240.00,8.62,109200.00,26800.00,3,20230525
20220705,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,139050.00,28950.00,240.00,8.20,193000.00,25000.00,3,20230525
20220705,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,122420.00,16380.00,240.00,8.20,163800.00,25000.00,3,20230525
20220705,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,143838.20,18759.80,240.00,9.27,187598.00,25000.00,1,20230525
20220701,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,135650.00,28350.00,240.00,9.50,189000.00,25000.00,1,20230525
20220701,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,154600.00,44900.00,240.00,8.00,224500.00,25000.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,104500.00,25500.00,192.00,8.00,155000.00,25000.00,3,20230525
20220701,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,90916.00,20774.00,120.00,7.80,138490.00,26800.00,3,20230525
20220701,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,98192.00,30798.00,120.00,8.20,153990.00,25000.00,3,20230525
20220701,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,170291.00,21699.00,180.00,7.80,216990.00,25000.00,3,20230525
20220701,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,144566.00,29924.00,120.00,7.80,199490.00,25000.00,3,20230525
20220701,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,133580.00,17620.00,240.00,8.20,176200.00,25000.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,159800.00,46200.00,180.00,8.30,231000.00,25000.00,3,20230525
20220701,LIMA,LIMA,LURIGANCHO,150118,BANBIF,BANCO,142850.00,18650.00,240.00,8.80,186500.00,25000.00,2,20230525
20220701,LIMA,LIMA,LURIGANCHO,150118,BANCO PICHINCHA,BANCO,144850.00,44000.00,240.00,9.20,213850.00,25000.00,2,20230525
20220701,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,105899.15,23099.85,120.00,9.61,153999.00,25000.00,1,20230525
20220727,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,293220.00,34380.00,300.00,7.58,343800.00,16200.00,2,20230525
20220727,LIMA,LIMA,BARRANCO,150104,CREDITO,BANCO,283276.80,33275.20,240.00,8.40,332752.00,16200.00,2,20230525
20220727,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,181880.00,49520.00,240.00,8.00,247600.00,16200.00,3,20230525
20220727,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,238523.10,58362.90,180.00,7.94,313086.00,16200.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,61192.00,21998.00,240.00,7.35,109990.00,26800.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,218000.00,50000.00,240.00,7.35,284200.00,16200.00,3,20230525
20220701,LIMA,LIMA,BRENIA,150105,BANCO PICHINCHA,BANCO,185265.60,60000.00,240.00,8.90,261465.60,16200.00,2,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,213000.00,55000.00,300.00,7.35,284200.00,16200.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,274860.00,32340.00,240.00,7.35,323400.00,16200.00,3,20230525
20220701,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,220909,CONTINENTAL,BANCO,204877.12,24564.12,240.00,7.80,245641.24,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,160988.00,46000.00,300.00,9.19,230000.00,25000.00,2,20230525
20220701,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,161300.00,20700.00,120.00,8.20,207000.00,25000.00,3,20230525
20220701,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,120655.00,37444.00,120.00,9.60,183099.00,25000.00,1,20230525
20220701,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,164600.00,40000.00,240.00,8.10,229600.00,25000.00,3,20230525
20220701,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,CREDITO,BANCO,110000.00,15000.00,180.00,7.80,150000.00,25000.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,249140.00,40000.00,300.00,7.50,305340.00,16200.00,3,20230525
20220701,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,247595.52,31616.48,120.00,7.50,295412.00,16200.00,3,20230525
20220701,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,271053.00,31914.00,240.00,7.60,319167.00,16200.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,213750.00,25550.00,240.00,7.35,255500.00,16200.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,199955.00,38145.00,180.00,7.35,254300.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,272719.90,32100.70,240.00,8.63,321007.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,218809.30,58749.60,240.00,9.20,293748.00,16200.00,3,20230525
20220701,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,199847.19,53420.81,216.00,7.80,269468.00,16200.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,216930.00,76770.00,192.00,7.80,309900.00,16200.00,3,20230525
20220701,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,254430.00,30070.00,240.00,7.99,300700.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,BANBIF,BANCO,231750.00,37050.00,300.00,7.50,285000.00,16200.00,2,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,BANBIF,BANCO,263520.00,31080.00,240.00,7.50,310800.00,16200.00,2,20230525
20220701,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,171710.00,57390.00,120.00,10.50,245300.00,16200.00,3,20230525
20220701,LIMA,LIMA,LIMA,150101,SCOTIABANK,BANCO,224603.32,26755.92,300.00,8.60,267559.24,16200.00,2,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,76690.00,11500.00,240.00,7.35,114990.00,26800.00,3,20230525
20220727,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,244800.00,29000.00,240.00,8.40,290000.00,16200.00,2,20230525
20220727,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,268800.00,40000.00,180.00,8.20,325000.00,16200.00,2,20230525
20220727,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,232470.00,27630.00,180.00,8.50,276300.00,16200.00,3,20230525
20220727,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,247023.00,29247.00,240.00,7.80,292470.00,16200.00,3,20230525
20220727,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,250489.00,51931.00,120.00,10.00,318620.00,16200.00,3,20230525
20220727,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,245200.50,46129.50,240.00,7.80,307530.00,16200.00,3,20230525
20220727,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,CREDITO,BANCO,210150.00,25150.00,180.00,8.40,251500.00,16200.00,2,20230525
20220727,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,291600.00,34200.00,240.00,10.01,342000.00,16200.00,3,20230525
20220727,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,257904.00,30456.00,240.00,7.80,304560.00,16200.00,3,20230525
20220727,CALLAO,CALLAO,BELLAVISTA,070102,CREDITO,BANCO,229554.00,27306.00,240.00,7.80,273060.00,16200.00,3,20230525
20220727,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,254340.00,30060.00,180.00,7.50,300600.00,16200.00,3,20230525
20220701,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,249453.00,29517.00,240.00,7.50,295170.00,16200.00,3,20230525
20220701,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,216900.00,25900.00,240.00,7.80,259000.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,221507.58,52569.20,280.00,8.30,290276.78,16200.00,2,20230525
20220701,LIMA,LIMA,SAN ISIDRO,150131,CREDITO,BANCO,265320.00,49680.00,240.00,8.30,331200.00,16200.00,3,20230525
20220701,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,235800.00,63000.00,280.00,7.70,315000.00,16200.00,3,20230525
20220701,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,252400.00,47400.00,240.00,8.80,316000.00,16200.00,3,20230525
20220701,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,210780.00,25220.00,280.00,7.70,252200.00,16200.00,3,20230525
20220701,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,255888.52,30232.06,240.00,8.40,302320.58,16200.00,3,20230525
20220701,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,CREDITO,BANCO,216800.00,59500.00,240.00,8.00,292500.00,16200.00,3,20230525
20220701,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,CREDITO,BANCO,209880.00,56520.00,240.00,8.10,282600.00,16200.00,3,20230525
20220727,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,240457.60,64164.40,120.00,8.20,320822.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,201060.00,24140.00,240.00,7.80,241400.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,BANBIF,BANCO,235800.00,28000.00,240.00,7.50,280000.00,16200.00,2,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,BANBIF,BANCO,206200.00,55600.00,240.00,7.50,278000.00,16200.00,2,20230525
20220705,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,145100.00,18900.00,240.00,8.20,189000.00,25000.00,3,20230525
20220705,PIURA,PIURA,26 DE OCTUBRE,200115,BANBIF,BANCO,81200.00,25000.00,240.00,9.45,133000.00,26800.00,2,20230525
20220705,CALLAO,CALLAO,BELLAVISTA,070102,BANBIF,BANCO,87980.00,20934.00,240.00,8.95,135714.00,26800.00,2,20230525
20220701,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,66690.00,16500.00,240.00,9.50,109990.00,26800.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,58190.00,30000.00,240.00,9.20,114990.00,26800.00,3,20230525
20220701,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,115055.80,37507.20,120.00,9.10,177563.00,25000.00,2,20230525
20220701,ICA,ICA,ICA,110101,BANBIF,BANCO,171200.00,21800.00,180.00,9.40,218000.00,25000.00,2,20230525
20220727,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,245016.00,65304.00,240.00,7.99,326520.00,16200.00,3,20230525
20220727,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,201250.00,70050.00,240.00,8.25,287500.00,16200.00,3,20230525
20220727,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,219007.95,58200.00,240.00,8.11,291000.00,16200.00,3,20230525
20220727,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,206100.00,24700.00,240.00,7.99,247000.00,16200.00,3,20230525
20220722,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,225641.25,26870.00,300.00,8.61,268700.00,16200.00,3,20230525
20220722,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,203008.00,29892.00,240.00,8.20,249100.00,16200.00,3,20230525
20220722,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,258300.00,30500.00,300.00,8.60,305000.00,16200.00,3,20230525
20220722,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,206270.30,56740.00,240.00,8.33,279200.00,16200.00,3,20230525
20220722,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,209210.45,73000.00,240.00,9.07,298400.00,16200.00,2,20230525
20220722,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,210510.00,25190.00,144.00,8.30,251900.00,16200.00,3,20230525
20220722,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,193500.00,23300.00,240.00,7.80,233000.00,16200.00,3,20230525
20220722,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,CREDITO,BANCO,181300.00,40000.00,180.00,8.40,237500.00,16200.00,2,20230525
20220722,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,240730.00,86970.00,240.00,7.88,343900.00,16200.00,2,20230525
20220701,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,251323.55,39973.00,192.00,8.39,307484.00,16200.00,3,20230525
20220701,LIMA,LIMA,MAGDALENA DEL MAR,150120,INTERBANK,BANCO,258978.00,39032.00,180.00,9.14,314210.00,16200.00,1,20230525
20220701,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,INTERBANK,BANCO,227139.35,26800.00,240.00,8.42,268000.00,16200.00,3,20230525
20220701,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,218169.40,25786.50,240.00,8.40,257865.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,207500.65,59046.70,240.00,8.22,282737.00,16200.00,3,20230525
20220722,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,161880.00,60000.00,240.00,8.00,238080.00,16200.00,3,20230525
20220722,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,206680.00,73520.00,240.00,8.20,296400.00,16200.00,3,20230525
20220722,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,189562.02,65040.86,240.00,8.00,270802.88,16200.00,2,20230525
20220722,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,220805.44,26334.00,240.00,8.40,263339.44,16200.00,2,20230525
20220722,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,234810.00,27890.00,240.00,7.80,278900.00,16200.00,3,20230525
20220722,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,268704.00,31656.00,300.00,7.80,316560.00,16200.00,3,20230525
20220701,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,156897.80,20210.00,240.00,8.81,202100.00,25000.00,3,20230525
20220701,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,173378.65,21810.00,300.00,10.18,218100.00,25000.00,3,20230525
20220701,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,INTERBANK,BANCO,109785.45,20000.00,240.00,9.09,153500.00,25000.00,2,20230525
20220722,LIMA,LIMA,BARRANCO,150104,CREDITO,BANCO,204400.00,71400.00,240.00,7.70,292000.00,16200.00,2,20230525
20220722,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,253800.00,30000.00,240.00,7.80,300000.00,16200.00,3,20230525
20220722,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,210900.00,30000.00,240.00,8.18,257100.00,16200.00,3,20230525
20220722,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,263800.00,50000.00,240.00,9.10,330000.00,16200.00,1,20230525
20220722,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,201843.90,24227.52,240.00,8.40,242271.42,16200.00,2,20230525
20220722,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,266138.00,31091.30,240.00,8.33,310906.00,16200.00,3,20230525
20220722,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,204121.72,40000.00,240.00,8.73,260311.52,16200.00,2,20230525
20220722,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,174688.70,47720.00,240.00,8.35,238600.00,16200.00,3,20230525
20220722,LIMA,LIMA,LA VICTORIA,150115,INTERBANK,BANCO,258192.40,30181.50,240.00,8.40,301815.00,16200.00,3,20230525
20220701,PIURA,PIURA,PIURA,200101,INTERBANK,BANCO,152372.00,44343.00,240.00,9.44,221715.00,25000.00,1,20230525
20220701,LAMBAYEQUE,CHICLAYO,MONSEFU,140108,BANCO PICHINCHA,BANCO,136702.46,17966.96,240.00,9.60,179669.42,25000.00,2,20230525
20220701,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,57236.00,25954.00,120.00,9.00,109990.00,26800.00,3,20230525
20220701,LIMA,LIMA,EL AGUSTINO,150111,BANCO PICHINCHA,BANCO,145500.00,37000.00,240.00,9.00,207500.00,25000.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,108200.00,14800.00,240.00,8.50,148000.00,25000.00,3,20230525
20220705,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,121757.00,25899.00,240.00,9.50,172656.00,25000.00,1,20230525
20220705,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,119329.00,29906.00,240.00,9.50,174235.00,25000.00,1,20230525
20220705,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,83760.00,27640.00,120.00,8.50,138200.00,26800.00,3,20230525
20220705,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,105891.00,23099.00,120.00,8.20,153990.00,25000.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,63190.00,25000.00,240.00,7.50,114990.00,26800.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,119900.00,16100.00,240.00,7.30,161000.00,25000.00,3,20230525
20220701,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,142372.10,29535.00,120.00,8.52,196900.00,25000.00,3,20230525
20220701,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,INTERBANK,BANCO,98192.00,30798.00,120.00,10.15,153990.00,25000.00,1,20230525
20220701,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,90916.00,20774.00,120.00,7.80,138490.00,26800.00,3,20230525
20220701,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,90916.00,20774.00,120.00,7.80,138490.00,26800.00,3,20230525
20220701,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,156721.35,37000.00,240.00,8.40,218721.35,25000.00,2,20230525
20220701,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,171290.00,21810.00,240.00,8.80,218100.00,25000.00,3,20230525
20220701,ICA,ICA,ICA,110101,BANBIF,BANCO,137211.00,18000.00,240.00,9.10,180211.00,25000.00,2,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,256028.60,30246.20,240.00,8.82,302462.00,16200.00,3,20230525
20220701,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,247638.33,29315.37,240.00,8.73,293153.70,16200.00,2,20230525
20220701,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,220817.85,26334.09,300.00,9.80,263340.94,16200.00,3,20230525
20220701,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,224110.30,26699.90,240.00,8.62,266999.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,270931.50,31902.00,240.00,8.23,319020.00,16200.00,3,20230525
20220701,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,173226.00,47357.00,240.00,9.50,236783.00,16200.00,1,20230525
20220701,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,206680.00,55720.00,180.00,7.80,278600.00,16200.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,58593.00,36597.00,180.00,7.35,121990.00,26800.00,3,20230525
20220701,ICA,ICA,ICA,110101,BANBIF,BANCO,110663.57,15073.73,240.00,9.40,150737.30,25000.00,2,20230525
20220701,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,140870.00,18430.00,240.00,9.60,184300.00,25000.00,3,20230525
20220701,ICA,ICA,ICA,110101,BANBIF,BANCO,118876.00,33764.00,240.00,9.40,177640.00,25000.00,2,20230525
20220701,PIURA,PIURA,26 DE OCTUBRE,200115,BANBIF,BANCO,94700.00,13500.00,180.00,9.65,135000.00,26800.00,2,20230525
20220701,PIURA,PIURA,26 DE OCTUBRE,200115,BANBIF,BANCO,97400.00,13800.00,180.00,9.85,138000.00,26800.00,2,20230525
20220720,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,224787.40,42108.80,180.00,8.56,280725.00,16200.00,3,20230525
20220720,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,242547.10,29000.00,300.00,8.72,287735.00,16200.00,3,20230525
20220722,LIMA,LIMA,BRENIA,150105,CONTINENTAL,BANCO,274500.00,32300.00,240.00,7.35,323000.00,16200.00,3,20230525
20220722,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,192870.60,49039.00,180.00,8.91,258100.00,16200.00,3,20230525
20220722,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,272647.90,32092.70,240.00,8.72,320927.00,16200.00,3,20230525
20220701,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,243876.15,28896.00,180.00,8.52,288960.00,16200.00,3,20230525
20220701,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,256925.90,30345.90,180.00,8.90,303459.00,16200.00,2,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,261126.45,30812.60,240.00,8.22,308126.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,244942.70,29014.50,240.00,8.42,290145.00,16200.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,76690.00,11500.00,180.00,7.90,114990.00,26800.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,74890.00,23800.00,120.00,7.35,125490.00,26800.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,104990.00,14500.00,240.00,7.80,144490.00,25000.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,89290.00,12900.00,240.00,7.35,128990.00,26800.00,3,20230525
20220701,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,72190.00,11000.00,240.00,9.20,109990.00,26800.00,3,20230525
20220701,ICA,ICA,ICA,110101,EDPYME MICASITA,EDPYME,129600.00,20040.00,240.00,9.10,174640.00,25000.00,2,20230525
20220701,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,60482.00,22708.00,240.00,9.20,109990.00,26800.00,3,20230525
20220727,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,287300.35,40000.00,300.00,8.29,343486.00,16200.00,3,20230525
20220727,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,236966.20,30235.60,300.00,8.73,283390.00,16200.00,3,20230525
20220727,LIMA,LIMA,LA VICTORIA,150115,INTERBANK,BANCO,180739.00,57070.00,60.00,7.90,254000.00,16200.00,3,20230525
20220727,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,267813.35,36000.00,240.00,8.82,320000.00,16200.00,2,20230525
20220727,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,220781.00,26330.00,300.00,8.62,263300.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,202572.00,24308.00,204.00,7.80,243080.00,16200.00,3,20230525
20220701,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,208800.00,25000.00,240.00,7.87,250000.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,197481.00,23743.00,240.00,7.80,237424.00,16200.00,3,20230525
20220701,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,225370.00,81530.00,240.00,7.70,323100.00,16200.00,3,20230525
20220722,LIMA,LIMA,LIMA,150101,INTERBANK,BANCO,240357.00,28505.00,240.00,8.42,285050.00,16200.00,2,20230525
20220722,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,256796.30,30331.50,240.00,8.58,303315.00,16200.00,3,20230525
